,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
580,positive,positive,TRUE,Elbilsalget brager afsted. har sikret at elbiler op til 400.000 er fuldstændig afgiftsfri og det har danskerne taget til sig. Næste mål bliver en langsigtet læsning som kan sikre 1 mio elbiler i 2030 #dkpol #sdg13,[-3.8049228  -0.02336356  1.8990953 ],[0.00289893 0.12721774 0.8698833 ]
581,positive,neutral,MISS,"Din økonomi er en helhed, ikke en masse siloer. Nedbryd derfor dine mentale kasser og få mere ud af dine penge! 📦🔨💸 Hør mere om det og om, hvorfor penge ikke bare er penge i @USER’s podcast #Pengetanker lige her #dkfinans #dkøko #holisme",[-3.576959  -0.9155252  2.1783323],[0.00301956 0.0432304  0.95375   ]
582,neutral,neutral,TRUE,RT @USER: vi har brug for flere kommunister på elefanter,[-1.6673802  5.2227693 -2.290112 ],[1.0161725e-03 9.9843866e-01 5.4515310e-04]
583,neutral,positive,MISS,"Nikolaj Øris blev far i nat, erfarer TV 2 SPORT. DHF's sportschef bekræfter, at højrebacken er tilbage i lejren og spiller i aften mod Saudi-Arabien #hndbld #vmtv2",[-2.853702   4.98652   -1.8062624],[3.9298611e-04 9.9848676e-01 1.1201455e-03]
584,neutral,negative,MISS,"Kære #twitterhjerne 

Hvem finansierer ? 

#dkpol #dkbiz",[-3.4522476  0.9909871  0.7414361],[0.00656529 0.5583759  0.43505886]
585,neutral,neutral,TRUE,Der er så mange flere grunde til at #ståafiroskilde frem for Høje-Tå #sigerdetbare,[-0.6918991  4.7939315 -2.419094 ],[4.1249515e-03 9.9514163e-01 7.3334394e-04]
586,negative,negative,TRUE,"#dkpol do your thing... Nå nej det er I jo holdt op med.
#dkmedier do your thing så... Nå nej det er I jo også holdt op med... #bangeforstatsmagten #godevennermeddkpol",[ 4.454424 -1.636834 -1.700666],[0.9956339  0.00225268 0.00211338]
587,positive,positive,TRUE,Vi vinder sgu det EM🇩🇰🇩🇰🇩🇰,[-1.8424636 -3.62193    3.4065425],[5.2206856e-03 8.8087696e-04 9.9389839e-01]
588,negative,negative,TRUE,"I surhed over at #GoT først releaser deres afsnit natten til mandag, er jeg trukket indenfor og genser nu ss8e1 #suk",[ 2.9357424  -0.49268115 -0.10940696],[0.9259026  0.03003447 0.04406297]
589,positive,positive,TRUE,Endelig noget at spille for: Lucas Andersen skuer fremgang,[-2.5024543 -3.00491    3.3010228],[0.00300251 0.00181665 0.99518085]
590,neutral,negative,MISS,"Byens rum og det design og den arkitektur, vi omgiver os med, kan være inkluderende, men i stigende grad planlægges der med øje på eksklusion af udsatte borgere. Læs debatindlægget i af ⬇️ #kompoldk #boligpol #dkpol 
[LINK]",[-0.6023628  4.4395185 -1.9913704],[0.00640984 0.99199206 0.00159812]
591,positive,positive,TRUE,Man står frit for at have sin egen mening på oplyst grundlag. Men forskellige meninger skaber debat og måske kunne man lære noget af andre? Det er demokrati!,[-2.400375  -2.877602   3.0628462],[0.00421094 0.0026129  0.99317616]
592,neutral,positive,MISS,"HamletScenen præsenterer “Richard III” til sommer. Magtsyge, mord, sex og manipulationer fra verdens første seriemorder, lover instruktøren",[ 0.88394403  3.1313815  -2.3788304 ],[0.09522235 0.9011324  0.00364531]
593,neutral,negative,MISS,"""Her vogter jeg""-skiltet får helt ny betydning...",[-2.4221148   2.096767   -0.35661942],[0.00993817 0.9116576  0.07840426]
594,negative,negative,TRUE,Desværre har de indtil 15 dage før valget. Så en lille uge efter valgudskrivelsen er deadline. Mao. de når det,[ 4.3720355 -0.71999   -1.8581054],[0.9919505  0.00609609 0.00195332]
595,positive,positive,TRUE,Årh det er nørdet! 😍,[-1.781106  -3.7192528  3.4502857],[5.3135823e-03 7.6499931e-04 9.9392140e-01]
596,neutral,positive,MISS,"😅 Så vidt jeg husker, var det da en bjælke, man skulle tage ud af sit eget øje. Men kontaktlinse var selvfølgelig heller ikke opfundet på Kristi tid :)",[-2.529482    3.358981   -0.86952984],[0.00272398 0.98295045 0.0143256 ]
597,negative,negative,TRUE,"Torben Aakjær er vel mere eller mindre erklæret racist og homofob, så det overrasker desværre ikke så meget!",[ 4.4464383 -1.6283922 -1.7999413],[0.99578035 0.00229033 0.00192928]
598,negative,neutral,MISS,"Det er hvad det er. Copenhagen Games skal ses som 3 forskellige turneringer. Kval. B-turneringen og Main. Når man ikke vinder kampe i Main skal vi ikke forvente andet. Vi lå dog 71, og AGF 59 vist nok. Det er hvad det er. Det er derfor man ikke kan regne med listen over Top30 :)",[ 4.4744024 -1.3736991 -1.9535521],[0.99551904 0.00287244 0.00160851]
599,neutral,neutral,TRUE,"Hvor mange af de største havvindmøller, GE12MW, skal der til for at have nok strøm til, at alle kan køre i Tesla? Forudsætninger: =&gt; 2 mio biler i Danmark =&gt; Hver bil kører i snit 20.000 km om året =&gt; Den Tesla, vi skal have, er Model 3 55kWh
Du vil blive overrasket over svaret.",[-0.40465242  5.1337385  -2.604548  ],[3.9157430e-03 9.9565035e-01 4.3392205e-04]
600,neutral,positive,MISS,"Pst nu kan du vinde den løsgående kædesav fra mandagens Superliga-udsendelse ovre på Facebook
Det er Faisto, der står bag både Mediano Lab og leverer 'ammunition' til konkurrencen
[LINK]",[-3.7256966   0.85154974  0.7271067 ],[0.00543143 0.5281862  0.46638235]
601,positive,positive,TRUE,RT @USER: Hatten af for Ida! Godt politisk “hånd- og benarbejde”!!,[-1.7932924 -3.6784775  3.4394443],[5.3062649e-03 8.0549606e-04 9.9388832e-01]
602,neutral,neutral,TRUE,Oplagt at der skal afsøges muligheder i en S V K Regering. Ligesom i Tyskland og Sverige så må de ansvarlige og i 🇩🇰 gamle partier nu tage ansvar hen over midten og sikre samfundet mod de ekstreme kræfter som RP og #dkpol ping,[ 0.5336345   1.1503872  -0.67988765],[0.31745526 0.58821326 0.09433147]
603,negative,negative,TRUE,Svær erkendelse: Jeg har nu brugt mindst 100 timer på at forsøge at gætte valgdatoen,[ 2.8383372  1.2383777 -1.6082196],[0.8239788  0.16636518 0.00965608]
604,neutral,neutral,TRUE,995 sigtet for børneporno: Nu skal én sag afgøre alles fremtid,[-0.5548092  4.829259  -2.3712857],[4.5647612e-03 9.9469310e-01 7.4221956e-04]
605,neutral,neutral,TRUE,"To rumænere blev opdaget, da de ville stjæle en barberskraber.",[-0.89875364  4.9232235  -2.257505  ],[2.9507582e-03 9.9629092e-01 7.5829023e-04]
606,neutral,negative,MISS,Voldsom kødannelse på motorvej efter bilbrand,[ 0.39917117  3.8190012  -2.139427  ],[0.03160237 0.9659018  0.00249586]
607,negative,negative,TRUE,Demokrati...? Siger blot jeg ikke forstår du sidder hvor du gør.,[ 4.334279  -1.6537378 -1.6668627],[0.9950401  0.00249619 0.00246364]
608,positive,neutral,MISS,RT @USER: yoooo I made a remix 😭😭😭,[-2.931587  -1.0047143  1.8536141],[0.00783739 0.05382721 0.9383354 ]
609,negative,negative,TRUE,"Jeg er helt på linje med Mette her, det skaber – hos mig – voldsom apati mod kandidaten/partiet, at de ikke vil respektere mit valg!",[ 4.395081  -1.6970377 -1.7009064],[0.99550784 0.00225046 0.00224177]
610,negative,negative,TRUE,"ALT for en ministerbil....👎🏾👎🏾
Hold op hvor er det #ynkeligt",[ 4.372859  -1.6395409 -1.633151 ],[0.9951119  0.00243624 0.00245186]
611,negative,negative,TRUE,"Hvem er det nu, der ikke bryder sig om menneskerettigheder og som DFs Krarup er så glad for? #dkpol ⁦@USER⁩",[ 4.365627  -1.6738439 -1.6823251],[0.9952768  0.00237157 0.00235154]
612,negative,negative,TRUE,"Det nye er ikke, at S skyder skylden på den ""borgerlige presse"" for at de har tabt et folketingsvalg. Det gør de altid. Det nye er, at S beklager sig allerede før, at folketingsvalget er udskrevet. #dkpol",[ 4.396777  -1.6509528 -1.817815 ],[0.9956558  0.00235295 0.00199134]
613,negative,negative,TRUE,Korrekt - så skal dem i slagelse tjene penge på dem i Roskilde. Ikke optimalt i mine øjne,[ 4.3982263 -1.6754942 -1.6706457],[0.99540484 0.00229201 0.00230315]
614,negative,positive,MISS,"Det er det, men det er bare det der genpres om ikke det ender med man så varmer bolden, fordi der skal jo maks gå fem afleveringer så skal der skydes :D",[ 4.472619  -1.7364316 -1.7471423],[0.996015   0.00200313 0.00198179]
615,neutral,neutral,TRUE,Hvilken ? Du skriver ikke under noget opslag/Tweet 🙂,[ 1.3733153  3.5496867 -2.5886116],[0.10169536 0.89636976 0.0019349 ]
616,neutral,neutral,TRUE,"Rigspolitiet og Rigsadvokaten har lige udgivet det første overblik over klager over politiets dispositioner, og... der er klager over lidt af hvert, kan man sige #dkkrim #politidk",[-2.6694407  4.1162643 -1.1230779],[0.00112259 0.9936075  0.00526984]
617,negative,neutral,MISS,"Selv hvis du har ret, Anders, ville det være fedt, hvis du rent faktisk gad levere belæg for påstandene og ikke bare slynge tomme postulater ud. Fortæl da hvorfor det er manipulerende. Det der bliver ingen klogere af.",[ 4.460785  -1.6569737 -1.7529476],[0.9958125  0.00219416 0.00199337]
618,negative,negative,TRUE,Din bio siger du er lektor. Det synes jeg er imponerende. Og skræmmende. For du er da ret rablende.,[ 4.45054   -1.5723507 -1.7281554],[0.9955243  0.00241181 0.00206385]
619,negative,negative,TRUE,"Det kræver idealister, og de er der ikke. Det kommer altid til at handle om dem selv, deres egne fantastiske pensionsordninger og øvrig frøns. Flere vinkler, men ikke fra rød side tak. V har jeg engang stemt på. Uha de har tabt mig. Nu sætter jeg lid til NB og DF som må gå sammen",[ 4.481954  -1.6665678 -1.7350127],[0.9958851  0.00212785 0.00198708]
620,positive,positive,TRUE,"Spændende initiativ fra fra University of Oxford, hvor platforme scores pba. worker conditions. #dkpol #dkøko
[LINK]",[-2.0161757 -3.483676   3.4053867],[0.00439632 0.00101336 0.9945903 ]
621,positive,neutral,MISS,"Tyr: Det er en belønnende søndag for familieaffærer, indkøb og",[-2.015725  -3.5282896  3.439102 ],[4.2534242e-03 9.3721721e-04 9.9480939e-01]
622,positive,positive,TRUE,Molinari og Finau begge i vandet 😳 sikke en gyser det bliver! #TheMasters,[-1.8364801 -3.6524048  3.4350798],[5.1051113e-03 8.3053735e-04 9.9406439e-01]
623,positive,positive,TRUE,"Et år med foto-udfordring?

52 Week Photography Challenge by Dogwood Photography

Jeg er fristet. Har nok ikke for alvor brug for flere små projekter, men det kunne være sjovt!

#tweet

Fra min blog:",[-2.5157595 -2.597869   3.1009545],[0.00361134 0.00332666 0.99306196]
624,negative,negative,TRUE,"Så prøv at optælle, hvor mange der er døde i kampe for demokratiet. Fordi soldater går i krig for demokratiet betyder det jo ikke, at jeg som demokrat også vil gøre det. På samme måde muslimer. Ikke alle muslimer ser det som en politisk sag at begå mord, fordi en lille gruppe gør",[ 4.3252597 -0.5215635 -1.7825838],[0.9900219  0.00777493 0.00220314]
625,negative,negative,TRUE,Lidt ærgerligt at speakers ikke dækker hele skærmen når det er foldet sammen. Kunne være dejligt hvis sammenfoldet repræsenterede et heltstøbt produkt,[ 2.2844937  -2.150847    0.38828638],[0.8605941  0.01019892 0.12920699]
626,negative,negative,TRUE,"Det citat har jeg såmænd heller aldrig tillagt Voltaire. Det er bare noget, du tror 😊🇩🇰 Hvis du, Line, som påstået har læst Voltaire, så har du i øvrigt ikke forstået ret meget. Og jo, til din orientering i dit #multikulti-univers: Jeg har læst Voltaire. På originalsproget.",[ 4.4747767 -1.657562  -1.8042862],[0.99596965 0.00216274 0.0018676 ]
627,negative,negative,TRUE,"I dag glemte jeg mit dankort i en butik. En medarbejder løb efter mig og gav det til mig. Med den slags held i sprøjten, så ved man bare, at resten af ugen bliver uheld på uheld på uheld. Godt det snart er mandag igen.",[ 4.184738  -1.3446232 -1.6070969],[0.9930281  0.00394085 0.0030311 ]
628,negative,negative,TRUE,"Er det ikke lidt skræmmende, at drengen mener, at det er lettere at slå igennem i Englands næstbedste række end i @USER, som ligger og roder rundt i midten af en @USER?",[ 2.1802142  1.4424683 -1.5190828],[0.6653663  0.3181719  0.01646177]
629,positive,positive,TRUE,"Nyt Nikon Z6 Må sige jeg er voldsomt imponeret over det jeg lige har fået den prøvet indtil videre 😊👍 Så skal jeg bare ha fundet noget andet end blomster, høns og katte at teste på 😊👍📸",[-1.7809758 -3.6488888  3.4065118],[5.5502318e-03 8.5720891e-04 9.9359256e-01]
630,positive,positive,TRUE,"Det har været en kæmpe fornøjelse, morten! Du er dygtig og utrolig behagelig at arbejde sammen med. God vind fremover - det kommer til at gå godt!",[-1.8070085 -3.655518   3.41849  ],[5.3444137e-03 8.4159372e-04 9.9381399e-01]
631,neutral,negative,MISS,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",[-2.6372068  4.7894106 -1.248477 ],[5.934278e-04 9.970271e-01 2.379500e-03]
632,neutral,neutral,TRUE,SE-slider om tæt pulje: Vi tænker offensivt #sønderjyske #sldk,[-2.9969425  4.4798245 -1.7013689],[5.6459743e-04 9.9737287e-01 2.0625258e-03]
633,negative,negative,TRUE,"Vi kan stadig få et miljøvalg. Jeg mener, det der 👇🏻 kan voksne mennesker ikke forventes at beskæftige sig med i valgkampen 🙄 #dkpol #stramkurs",[ 3.0818658  0.8921821 -1.5901997],[0.8918179  0.09984094 0.00834111]
634,positive,negative,MISS,"Hay Mamita! Con todo respeto pero estás repitiendo lo mismo y lo mismo como LORO lo de tu campaña y sabes que no es verdad. Llegas con las manos sucias.

Esperemos que devuelvas la legitimidad a la Capital y la saques del Letargo que trae. Empiezas mal.",[-1.7880692 -3.635114   3.4724727],[5.161463e-03 8.139756e-04 9.940246e-01]
635,neutral,positive,MISS,Det kommer. Det er jeg slet ikke bekymret for. Han er voldsom et opspillet. Måske den bedste i ligaen?,[-3.0842261   2.7503114   0.04232453],[0.00273447 0.9349327  0.0623328 ]
636,neutral,neutral,TRUE,"Det er gået op for de fleste, at vejret også i Danmark har ændret sig. Vejret opfører sig ikke, som det gjorde engang.... Kom til foredrag med Jesper Theilgaard....",[-3.292276   3.027845  -0.6221534],[0.00175106 0.97296053 0.02528839]
637,positive,positive,TRUE,at få elever til at vælge en håndværkeruddannelse kræver at de ser håndværksfagene som en attraktiv vej ind i et spændende arbejdsliv. Heldigvis er det ikke længere lavstatus at være håndværker......,[-2.1731505 -3.144709   3.3430057],[0.00399911 0.00151363 0.9944872 ]
638,neutral,negative,MISS,Fortællingen om Trump og de tolv trodsige republikanere,[-3.6823587   4.341739   -0.88985515],[3.2562835e-04 9.9435955e-01 5.3148498e-03]
639,neutral,neutral,TRUE,"Den tidligere formand for det tyske fodboldforbund, #DFB, Grindel, træder også tilbage fra #FIFA og #UEFA.",[-1.238355   5.466971  -2.3846977],[1.2224010e-03 9.9838912e-01 3.8847546e-04]
640,neutral,negative,MISS,"Hvis man har været i erhverslivet i nogle år, kan man godt blive lidt træt af at høre, at i dag går udviklingen hurtigere end nogensinde. Det er ikke forkert. Tværtimod. Men det er bestemt heller ikke nyt.
#entrepreneurship #leadership",[-1.463835    0.8390959   0.05130427],[0.06429416 0.6431639  0.29254195]
641,negative,negative,TRUE,"Når man skal udregne så tager man skatteindtægterne fra alt og alle der arbejder indenfor tobak, det eneste du fatter og glor på er moms og skat plus afgifter ALENE på tobak, men glemmer at de som arbejder med tobak også betaler, så forsæt bare dine løgne",[ 4.441395  -1.6466308 -1.7698746],[0.9957417  0.00226022 0.00199814]
642,negative,negative,TRUE,Kunne ikke være mere enig! Er så træt af de forbandede medarbejder ikke bare kan udføre deres skide arbejde. Det kraftedeme nogen små pivskider som DSB har ansat.,[ 4.4520164 -1.6701607 -1.6740564],[0.9956403  0.00218411 0.00217562]
643,neutral,negative,MISS,"Det var nu mere uklarheden i R-udmelding jeg spørger til. Til dit spørgsmål: Enhedslisten vil have indflydelse på alle områder hvis vi skal acceptere en S-regering. Hverken de, vi eller R kan diktere 100%",[ 0.01849637  4.7218137  -2.7199674 ],[8.9785019e-03 9.9044085e-01 5.8063620e-04]
644,negative,negative,TRUE,"Vi har brug for en lang årrække, uden immigranter/flygtninge i Danmark. At nogle af dem er nemme er intigrere er godt, men mange lever i et paralelt samfund, og vil gøre det i generationer. Er et kæmpe problem.",[ 4.4735928 -1.7274662 -1.7414768],[0.99598986 0.00201915 0.00199106]
645,positive,positive,TRUE,Frygtede bare det værste da han blev skadet. Håber det ikke er slemt.,[-2.4018984 -2.7708683  3.185218 ],[0.00372223 0.00257372 0.993704  ]
646,positive,positive,TRUE,"Hjerte ven er vi blevet kære René Setling
Tusind tak fordi du støtter mig og alt den hjælp 😍 sammen med din skønne kone Maybrit 😘
Det er utrolig dejligt,at mærke at der er nogen der tænker på en😘
Jeg skal nok komme over den f.b. kræft og komme på...",[-1.7964827 -3.6253743  3.4374359],[5.2997875e-03 8.5110095e-04 9.9384910e-01]
647,positive,neutral,MISS,Der er stillet mere end 300 borgerforslag det første år af ordningens levetid. 5 forslag har fået mere end 50.000 underskrifter. Tæt på 800.000 har støttet de forskellige forslag. Over 3 millioner har besøgt Succes? #dkpol,[-2.448671  -2.701736   3.1099494],[0.00382788 0.00297203 0.9932001 ]
648,positive,positive,TRUE,"Vigtig og konkret aftale fra regeringen + aftalepartier i dag! Vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. Det er den ansvarlige løsning! #dkpol",[-1.8391978 -3.6882706  3.451079 ],[5.011133e-03 7.886672e-04 9.942002e-01]
649,neutral,positive,MISS,"det er ikke glemt i den danske folkeskole. En de eneste overlevende danskere fra Auschwitz er 90-årige Arlette Andersen hun har holdt mere end 400 foredrag for især unge
[LINK]",[-3.9898884   3.8632438  -0.50387394],[3.8351808e-04 9.8709249e-01 1.2523988e-02]
650,positive,positive,TRUE,"Rørt Hansen sender hilsen til kæreste og søn: 'Den vildeste start på 2019',",[-2.015792  -3.5350862  3.4884775],[4.0492755e-03 8.8625029e-04 9.9506444e-01]
651,neutral,neutral,TRUE,Ny ingeniøruddannelse på vej i #Biotekbyen Kalundborg💪,[-3.8964322  4.1496267 -1.2189174],[3.1877420e-04 9.9504340e-01 4.6378095e-03]
652,neutral,neutral,TRUE,"Dyreværnet satte i forrige uge fokus på de mange dyr, som bor på foreningens internater, når deres ejer bliver varetægtsfængslet eller tvangsindlagt. 

DF har fremsendt beslutningsforslag om...",[-3.2552452  5.2459345 -1.6722682],[2.0298635e-04 9.9880862e-01 9.8842825e-04]
653,positive,positive,TRUE,Borgmester i #Guldborgsund John Brædder: “Det er fantastisk at være visionskommune - hvem vil ikke gerne være det?” 😀 Med visionskommunerne som partnere i #bevægdigforlivet skal vi nok få løbet Vision 25 50 75 i mål 🥅👍 #idrætstopmøde #idrætspol #kompoldk #dkpol,[-1.924859  -3.6093638  3.453037 ],[4.592386e-03 8.520545e-04 9.945556e-01]
654,positive,negative,MISS,‘Team Mette’. Ved din chef det?😀,[-2.8550572   0.33526847  0.6713212 ],[0.01686428 0.40974015 0.5733956 ]
655,negative,positive,MISS,"Mette F. har sendt et klart signal og kørt ministerbil i garage. Hans usympatiske ""revolverpolitik"" hjælper ikke. ødelagde alt for Thorning med deres krav om blå økonomisk politik. Det vil ikke ske for Mette. Kors hvor jeg forstår hende 😍
#dkpol #dkmedier",[ 4.4691954 -1.6669269 -1.7074072],[0.99577713 0.00215416 0.0020687 ]
656,neutral,negative,MISS,Men du og ved jo reelt ikke hvad depressionen skyldes og ikke skyldes. Det er min pointe. Vi er ikke hans psykolog.,[ 1.8366455  2.1639128 -2.0213006],[0.41523352 0.5760004  0.00876613]
657,neutral,positive,MISS,"RT @USER: Borgere i Europa, jeg henvender mig til jer, fordi vi står i en hastesituation.
[LINK]",[-1.9598168  5.729054  -2.2513733],[4.5752886e-04 9.9920064e-01 3.4181977e-04]
658,neutral,neutral,TRUE,Fra til med lidt krydderi fra - kom til tværpolitisk demostration i morgen støt #Bevar24syv #dkmedier #dkpol,[-2.985887   5.2545385 -1.954169 ],[2.6350754e-04 9.9899703e-01 7.3937053e-04]
659,negative,negative,TRUE,RT @USER: Enig! Straffesparket til Man. U var absolut håbløst!,[ 3.3021908   0.03322389 -1.3169299 ],[0.95428294 0.03630637 0.00941063]
660,neutral,neutral,TRUE,"Det er ikke sådan, at vælgerne enten hader eller elsker Europa, påpeger redaktør på Die Zeit #dkpol #Europaparlament 
[LINK]",[-2.1898232  5.5056486 -2.0961998],[4.5444860e-04 9.9904650e-01 4.9905083e-04]
661,positive,neutral,MISS,"Her RT @USER: Livlig #dkpol debat som afslutning på generalforsamling. Bred enighed om, at vækst i #dkprovins også er en prioritet fremover.",[-3.4671605  -0.85696834  2.2031143 ],[0.00328175 0.0446372  0.952081  ]
662,neutral,negative,MISS,"Jeg er egentlig ligeglad med hvor mange de dukker op. Bortset fra jeg synes det er ærgerligt med tomme pladser, når vi vel reelt kunne fylde stadion alene. De tomme pladser sidste år var øv.
Mit egentlige spørgsmål går på, om det er realistisk vi får samme antal som sidste år.",[ 2.0408962  3.1013687 -2.666458 ],[0.2566232  0.74105984 0.00231696]
663,negative,negative,TRUE,"Som etnisk dansk af udseende, mellem 30 og 40 år gammel og 170-180 centimeter høj vil jeg gerne tage afstand fra det her, selvom min slags ikke behøver den slags. Fy for fanden! Så er det jeres tur, #dkpol",[ 4.4834647 -1.6745532 -1.7352042],[0.9959085  0.00210778 0.00198375]
664,negative,negative,TRUE,"Som f.eks., da jeg netop havde fået min nuværende bil for to år siden. Den kan parallelparkere sig selv. Men da jeg begejstret ville demonstrere det for min ven, lavede den en total #fail og ramte en kantsten så hårdt at et af bagdækkene døde og jeg måtte ringe efter autohjælp.",[ 3.1661308  0.7016967 -1.2186196],[0.91114265 0.07749902 0.0113583 ]
665,negative,negative,TRUE,"Jeg husker tydeligt Pernille Vermund fra FT-valgkampen her i Nordsjælland i 2015. Hun snakkede rigtig meget om skattetryk og grundskyld som K-kandidat. Men ikke et ord om opgør med konventioner, grænsekontrol og problemerne med indvandring. #dkpol",[ 4.43623   -1.667809  -1.8540171],[0.99592847 0.00222473 0.00184675]
666,neutral,neutral,TRUE,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol",[-1.2888634  5.111986  -2.1328833],[1.6562151e-03 9.9763167e-01 7.1213697e-04]
667,neutral,neutral,TRUE,Jeg forstår ikke dit spørgsmål,[-0.3893945  4.7391014 -2.4463272],[5.8861305e-03 9.9336135e-01 7.5251522e-04]
668,negative,negative,TRUE,Det bedste ved at Radio 24syv lukker er at Frederik Cilius bliver arbejdsløs. Det fortjener han.,[ 4.385568  -1.6412865 -1.7807317],[0.9955082  0.00240223 0.00208956]
669,positive,positive,TRUE,"Studerende fra CBS og KADK har i fællesskab lavet en fantastisk udstilling i Milano, som nu både er blevet kåret af Dezeen og Domus. #uddpol #kadkdk 
[LINK]",[-1.8409116 -3.6426096  3.4342499],[5.0868038e-03 8.3941675e-04 9.9407381e-01]
670,negative,negative,TRUE,"Nu er det vist dig, der taler sort. 
Mit seneste Tweet i denne tråd omhandlede ikke dig.
Desuden du startede dialogen.
Min holdning forbliver uændret.
Dine indlæg har ikke ændrer på dette.
Jeg ved virkelig ikke hvad du nu taler om.
Men fred være med det.
Tak.",[ 4.4578176 -1.6941118 -1.7482183],[0.99587053 0.00212058 0.00200889]
671,negative,negative,TRUE,Øh. Det tror jeg bliver svært. Populismen og overbuds politik er hvad det her er. Hvis man ikke kan fjerne folk der brænder romerlys under kampe. Hvordan vil man så gøre det andet!!,[ 4.4455867 -1.6720072 -1.6984723],[0.9956689  0.00219421 0.0021369 ]
672,negative,negative,TRUE,Den anden kandidat jeg overvejede at stemme på er også i Østjylland ... hele det der kredssystem var måske smart nok dengang valgkamp var noget der forgik fra ladet af en lastbil og i små forsamlingshuset ... med internettets komme er det sku lid fjollet.,[ 4.485492  -1.677492  -1.7665404],[0.9959837 0.0020975 0.0019188]
673,neutral,neutral,TRUE,"I denne artikel vil vi gennemgå, hvad du bør have forberedt, inden en montør kommer for at installere din varmepumpe. Derudover kan du blive klogere på, hvor det mest optimale sted at placere varmepumpen er. Læs mere her 👉 [LINK]",[-3.4772155  5.089453  -1.388946 ],[1.9001764e-04 9.9827635e-01 1.5336199e-03]
674,positive,positive,TRUE,Fundraising og projektstøtte... er det lige dig så er her en mulighed 😊,[-3.2124534 -1.7124399  2.5853345],[0.00298462 0.0133763  0.9836391 ]
675,neutral,negative,MISS,Tror i at McAfee er en seriøs kandidat til 2020 præsidentvalget i USA fra hans exil i Venezuela eller hvor han nu er docket? 😂 #dkpol #dktech,[-1.042244   5.414334  -2.4176133],[1.5670777e-03 9.9803692e-01 3.9607289e-04]
676,neutral,neutral,TRUE,Øverste chef stopper hos Vestforsyning (Dette er en plus-artikel),[-2.8987367  4.991376  -1.7513992],[3.7384644e-04 9.9844861e-01 1.1775403e-03]
677,neutral,negative,MISS,De siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,[-0.7501556  4.6012754 -2.098876 ],[0.00471321 0.99406344 0.00122342]
678,negative,negative,TRUE,"Jeg er slet ikke ude i at undskylde for nogen eller sige, at tech-firma X ikke kan gøre mere, eller at det er synd for dem. Men det er en *vild* skala, de opererer på, når de forsøger at dæmme op for og fjerne det, vi mennesker smider ud på nettet for at snyde og svine hinanden.",[ 4.487336  -1.672406  -1.7406709],[0.9959305  0.0021042  0.00196535]
679,neutral,negative,MISS,Advarsel: Flere bilister fik falske p-bøder i midtbyen,[-2.2663867  4.336281  -1.4163258],[0.00135062 0.9954892  0.00316018]
680,negative,negative,TRUE,"Hvis ikke jeg vidste bedre, ville jeg tro, han havde læst mine tweets.",[ 2.8444822  0.9952565 -1.5298212],[0.85473305 0.1344999  0.010767  ]
681,neutral,neutral,TRUE,"Nicki Bille er blevet udskrevet fra hospitalet, bekræfter en kilde tæt på ham til B.T..

Læs mere her 👇

[LINK]",[-2.4532359  5.7973847 -2.108162 ],[2.6093208e-04 9.9937063e-01 3.6846081e-04]
682,negative,negative,TRUE,Hvorfor bliver parallelsamfundet #dkmedier ved med at TRO de er troværdige? #DonsbachsForskning Mål nu og respektér respondenter ift jeres image. #dkpol,[ 4.4103727 -1.6202526 -1.8241509],[0.99565446 0.00239354 0.00195204]
683,negative,negative,TRUE,"I bund og grund er det behandling på banen også noget pjat. Altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel",[ 4.445947  -1.4211365 -1.9173565],[0.9954659  0.00281828 0.00171585]
684,negative,positive,MISS,"Erkender blankt, at jeg ikke havde set den 5 juni som valgdato- det var der så tydeligvis heller ikke mange andre der havde 😉#dkpol #FV19",[ 3.8275766  -0.84879977 -1.1433947 ],[0.98401064 0.00916379 0.0068255 ]
685,negative,negative,TRUE,"Helt enig. Vi må bare ikke tror at bedre lokaler medfører “bedre sammenhænge” mellem SH, Kom. og AP. Heller ikke selvom vi kalder lokalerne for “Sundhedshuse” - det er der intet belæg for.",[ 4.450373  -1.7379109 -1.7542696],[0.9959431  0.00204502 0.00201184]
686,negative,negative,TRUE,"Hører du, Løkke? Vi skal have indkaldt samtlige partiledere til omgående drøftelse for at lave en ambitiøs national handlingsplan for klimakrisen. Det ville Uffe have gjort, hvis han var statsminister + indkaldt interesseorganisationer, virksomheder &amp; Civilsamfundet #derforuffe",[ 4.379072  -0.8766178 -1.8739519],[0.99290824 0.00518074 0.00191098]
