,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
594,negative,negative,TRUE,Desværre har de indtil 15 dage før valget. Så en lille uge efter valgudskrivelsen er deadline. Mao. de når det,[ 9.630807  -3.4747472 -5.4201584],[9.9999774e-01 2.0338971e-06 2.9070188e-07]
595,positive,positive,TRUE,Årh det er nørdet! 😍,[-5.197137 -5.102904  9.356991],[4.7777371e-07 5.2498547e-07 9.9999905e-01]
596,negative,positive,MISS,"😅 Så vidt jeg husker, var det da en bjælke, man skulle tage ud af sit eget øje. Men kontaktlinse var selvfølgelig heller ikke opfundet på Kristi tid :)",[ 4.444069    0.93426675 -5.4359703 ],[9.7091717e-01 2.9033175e-02 4.9697632e-05]
597,negative,negative,TRUE,"Torben Aakjær er vel mere eller mindre erklæret racist og homofob, så det overrasker desværre ikke så meget!",[ 6.382901    0.32119715 -6.435908  ],[9.9767226e-01 2.3250012e-03 2.7030226e-06]
598,neutral,neutral,TRUE,"Det er hvad det er. Copenhagen Games skal ses som 3 forskellige turneringer. Kval. B-turneringen og Main. Når man ikke vinder kampe i Main skal vi ikke forvente andet. Vi lå dog 71, og AGF 59 vist nok. Det er hvad det er. Det er derfor man ikke kan regne med listen over Top30 :)",[-3.5891929  8.915329  -5.924036 ],[3.7098230e-06 9.9999595e-01 3.5920630e-07]
599,neutral,neutral,TRUE,"Hvor mange af de største havvindmøller, GE12MW, skal der til for at have nok strøm til, at alle kan køre i Tesla? Forudsætninger: =&gt; 2 mio biler i Danmark =&gt; Hver bil kører i snit 20.000 km om året =&gt; Den Tesla, vi skal have, er Model 3 55kWh
Du vil blive overrasket over svaret.",[-4.9393673  9.722585  -5.433363 ],[4.2893831e-07 9.9999928e-01 2.6173103e-07]
600,positive,positive,TRUE,"Pst nu kan du vinde den løsgående kædesav fra mandagens Superliga-udsendelse ovre på Facebook
Det er Faisto, der står bag både Mediano Lab og leverer 'ammunition' til konkurrencen
[LINK]",[-7.000347  -2.2038565  7.7162185],[4.0612059e-07 4.9175058e-05 9.9995041e-01]
601,positive,positive,TRUE,RT @USER: Hatten af for Ida! Godt politisk “hånd- og benarbejde”!!,[-4.8777237 -5.496001   9.587569 ],[5.2215893e-07 2.8137674e-07 9.9999917e-01]
602,neutral,neutral,TRUE,Oplagt at der skal afsøges muligheder i en S V K Regering. Ligesom i Tyskland og Sverige så må de ansvarlige og i 🇩🇰 gamle partier nu tage ansvar hen over midten og sikre samfundet mod de ekstreme kræfter som RP og #dkpol ping,[-1.2289393   0.96791136 -0.8322454 ],[0.08708118 0.7834377  0.12948108]
603,neutral,negative,MISS,Svær erkendelse: Jeg har nu brugt mindst 100 timer på at forsøge at gætte valgdatoen,[-4.050756   8.376047  -4.9745517],[4.0096397e-06 9.9999440e-01 1.5918641e-06]
604,neutral,neutral,TRUE,995 sigtet for børneporno: Nu skal én sag afgøre alles fremtid,[-4.663282   9.340109  -5.6603084],[8.287126e-07 9.999988e-01 3.057742e-07]
605,neutral,neutral,TRUE,"To rumænere blev opdaget, da de ville stjæle en barberskraber.",[-4.7301207  9.426577  -5.734796 ],[7.1092546e-07 9.9999905e-01 2.6031483e-07]
606,neutral,negative,MISS,Voldsom kødannelse på motorvej efter bilbrand,[-0.01787501  6.397017   -6.783321  ],[1.6343179e-03 9.9836379e-01 1.8842600e-06]
607,negative,negative,TRUE,Demokrati...? Siger blot jeg ikke forstår du sidder hvor du gør.,[ 9.894271  -3.0008383 -5.796618 ],[9.9999738e-01 2.5102913e-06 1.5329650e-07]
608,neutral,neutral,TRUE,RT @USER: yoooo I made a remix 😭😭😭,[-6.6729264   4.3972864   0.14189443],[1.5351205e-05 9.8599571e-01 1.3988841e-02]
609,negative,negative,TRUE,"Jeg er helt på linje med Mette her, det skaber – hos mig – voldsom apati mod kandidaten/partiet, at de ikke vil respektere mit valg!",[10.467171 -4.530689 -4.595915],[9.9999940e-01 3.0655750e-07 2.8720024e-07]
610,negative,negative,TRUE,"ALT for en ministerbil....👎🏾👎🏾
Hold op hvor er det #ynkeligt",[10.576385  -4.9341464 -4.0108924],[9.9999928e-01 1.8359545e-07 4.6219580e-07]
611,negative,negative,TRUE,"Hvem er det nu, der ikke bryder sig om menneskerettigheder og som DFs Krarup er så glad for? #dkpol ⁦@USER⁩",[ 9.527556  -2.821004  -5.6498704],[9.9999547e-01 4.3359719e-06 2.5616814e-07]
612,negative,negative,TRUE,"Det nye er ikke, at S skyder skylden på den ""borgerlige presse"" for at de har tabt et folketingsvalg. Det gør de altid. Det nye er, at S beklager sig allerede før, at folketingsvalget er udskrevet. #dkpol",[10.334037  -3.9854732 -5.1788955],[9.9999917e-01 6.0410952e-07 1.8315507e-07]
613,negative,negative,TRUE,Korrekt - så skal dem i slagelse tjene penge på dem i Roskilde. Ikke optimalt i mine øjne,[ 8.636462  -1.5053875 -6.6728377],[9.9996042e-01 3.9394312e-05 2.2451147e-07]
614,negative,positive,MISS,"Det er det, men det er bare det der genpres om ikke det ender med man så varmer bolden, fordi der skal jo maks gå fem afleveringer så skal der skydes :D",[ 9.956592  -4.398501  -4.8088765],[9.9999905e-01 5.8299111e-07 3.8675688e-07]
615,neutral,neutral,TRUE,Hvilken ? Du skriver ikke under noget opslag/Tweet 🙂,[-4.184516   6.7474494 -3.956681 ],[1.7876830e-05 9.9995971e-01 2.2451113e-05]
616,positive,neutral,MISS,"Rigspolitiet og Rigsadvokaten har lige udgivet det første overblik over klager over politiets dispositioner, og... der er klager over lidt af hvert, kan man sige #dkkrim #politidk",[-6.221246    0.79809755  3.80766   ],[4.2031810e-05 4.6993762e-02 9.5296413e-01]
617,negative,neutral,MISS,"Selv hvis du har ret, Anders, ville det være fedt, hvis du rent faktisk gad levere belæg for påstandene og ikke bare slynge tomme postulater ud. Fortæl da hvorfor det er manipulerende. Det der bliver ingen klogere af.",[10.46077   -4.84278   -3.9880831],[9.9999928e-01 2.2581483e-07 5.3081448e-07]
618,negative,negative,TRUE,Din bio siger du er lektor. Det synes jeg er imponerende. Og skræmmende. For du er da ret rablende.,[ 9.569763  -5.027362  -3.4041362],[9.9999726e-01 4.5766527e-07 2.3200946e-06]
619,negative,negative,TRUE,"Det kræver idealister, og de er der ikke. Det kommer altid til at handle om dem selv, deres egne fantastiske pensionsordninger og øvrig frøns. Flere vinkler, men ikke fra rød side tak. V har jeg engang stemt på. Uha de har tabt mig. Nu sætter jeg lid til NB og DF som må gå sammen",[10.542113  -4.428094  -4.8717065],[9.9999940e-01 3.1515290e-07 2.0223796e-07]
620,positive,positive,TRUE,"Spændende initiativ fra fra University of Oxford, hvor platforme scores pba. worker conditions. #dkpol #dkøko
[LINK]",[-5.492715  -5.0383077  9.7350855],[2.4358474e-07 3.8370408e-07 9.9999940e-01]
621,positive,neutral,MISS,"Tyr: Det er en belønnende søndag for familieaffærer, indkøb og",[-5.1221933 -5.0119996  9.424317 ],[4.8142675e-07 5.3751000e-07 9.9999893e-01]
622,positive,positive,TRUE,Molinari og Finau begge i vandet 😳 sikke en gyser det bliver! #TheMasters,[ 1.3281091 -4.4222484  3.7398548],[8.2259879e-02 2.6172140e-04 9.1747844e-01]
623,positive,positive,TRUE,"Et år med foto-udfordring?

52 Week Photography Challenge by Dogwood Photography

Jeg er fristet. Har nok ikke for alvor brug for flere små projekter, men det kunne være sjovt!

#tweet

Fra min blog:",[-5.7994275 -4.824918   9.510587 ],[2.2435964e-07 5.9452361e-07 9.9999917e-01]
624,negative,negative,TRUE,"Så prøv at optælle, hvor mange der er døde i kampe for demokratiet. Fordi soldater går i krig for demokratiet betyder det jo ikke, at jeg som demokrat også vil gøre det. På samme måde muslimer. Ikke alle muslimer ser det som en politisk sag at begå mord, fordi en lille gruppe gør",[10.152935  -4.1859775 -4.9860015],[9.9999917e-01 5.9250067e-07 2.6622129e-07]
625,positive,negative,MISS,Lidt ærgerligt at speakers ikke dækker hele skærmen når det er foldet sammen. Kunne være dejligt hvis sammenfoldet repræsenterede et heltstøbt produkt,[-5.8328342  -0.48471943  4.625013  ],[2.8548800e-05 6.0012937e-03 9.9397016e-01]
626,neutral,negative,MISS,"Det citat har jeg såmænd heller aldrig tillagt Voltaire. Det er bare noget, du tror 😊🇩🇰 Hvis du, Line, som påstået har læst Voltaire, så har du i øvrigt ikke forstået ret meget. Og jo, til din orientering i dit #multikulti-univers: Jeg har læst Voltaire. På originalsproget.",[-2.3468325  7.8540835 -6.048939 ],[3.7134858e-05 9.9996185e-01 9.1617278e-07]
627,negative,negative,TRUE,"I dag glemte jeg mit dankort i en butik. En medarbejder løb efter mig og gav det til mig. Med den slags held i sprøjten, så ved man bare, at resten af ugen bliver uheld på uheld på uheld. Godt det snart er mandag igen.",[ 7.9586782 -5.2844357 -1.2968075],[9.9990261e-01 1.7723365e-06 9.5576557e-05]
628,negative,negative,TRUE,"Er det ikke lidt skræmmende, at drengen mener, at det er lettere at slå igennem i Englands næstbedste række end i @USER, som ligger og roder rundt i midten af en @USER?",[ 5.991538   1.7473488 -7.517226 ],[9.8585433e-01 1.4144408e-02 1.3397723e-06]
629,positive,positive,TRUE,"Nyt Nikon Z6 Må sige jeg er voldsomt imponeret over det jeg lige har fået den prøvet indtil videre 😊👍 Så skal jeg bare ha fundet noget andet end blomster, høns og katte at teste på 😊👍📸",[-5.3783035 -5.1585402  9.524293 ],[3.3719743e-07 4.2007463e-07 9.9999928e-01]
630,positive,positive,TRUE,"Det har været en kæmpe fornøjelse, morten! Du er dygtig og utrolig behagelig at arbejde sammen med. God vind fremover - det kommer til at gå godt!",[-5.4825096 -4.9840302  9.559269 ],[2.9338517e-07 4.8297568e-07 9.9999917e-01]
631,neutral,negative,MISS,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",[-5.217409   7.138548  -2.9975443],[4.3038485e-06 9.9995613e-01 3.9621602e-05]
632,neutral,neutral,TRUE,SE-slider om tæt pulje: Vi tænker offensivt #sønderjyske #sldk,[-5.725831  9.385497 -4.747001],[2.7367378e-07 9.9999905e-01 7.2833933e-07]
633,negative,negative,TRUE,"Vi kan stadig få et miljøvalg. Jeg mener, det der 👇🏻 kan voksne mennesker ikke forventes at beskæftige sig med i valgkampen 🙄 #dkpol #stramkurs",[ 9.355116  -2.5238996 -6.21594  ],[9.9999297e-01 6.9343587e-06 1.7281167e-07]
634,positive,negative,MISS,"Hay Mamita! Con todo respeto pero estás repitiendo lo mismo y lo mismo como LORO lo de tu campaña y sabes que no es verdad. Llegas con las manos sucias.

Esperemos que devuelvas la legitimidad a la Capital y la saques del Letargo que trae. Empiezas mal.",[-5.44853   -1.5415293  5.6161976],[1.5642452e-05 7.7820470e-04 9.9920613e-01]
635,neutral,positive,MISS,Det kommer. Det er jeg slet ikke bekymret for. Han er voldsom et opspillet. Måske den bedste i ligaen?,[-5.4063187  9.334892  -4.6822743],[3.962533e-07 9.999988e-01 8.173754e-07]
636,neutral,neutral,TRUE,"Det er gået op for de fleste, at vejret også i Danmark har ændret sig. Vejret opfører sig ikke, som det gjorde engang.... Kom til foredrag med Jesper Theilgaard....",[-1.9052657  7.687245  -6.171679 ],[6.8233196e-05 9.9993086e-01 9.5744940e-07]
637,positive,positive,TRUE,at få elever til at vælge en håndværkeruddannelse kræver at de ser håndværksfagene som en attraktiv vej ind i et spændende arbejdsliv. Heldigvis er det ikke længere lavstatus at være håndværker......,[-5.9381533 -2.4211597  7.2253337],[1.9192944e-06 6.4647546e-05 9.9993348e-01]
638,negative,negative,TRUE,Fortællingen om Trump og de tolv trodsige republikanere,[ 7.591749   -0.85955596 -6.032237  ],[9.9978524e-01 2.1357551e-04 1.2108342e-06]
639,neutral,neutral,TRUE,"Den tidligere formand for det tyske fodboldforbund, #DFB, Grindel, træder også tilbage fra #FIFA og #UEFA.",[-4.389916   9.502173  -5.9209437],[9.2627835e-07 9.9999881e-01 2.0036644e-07]
640,neutral,negative,MISS,"Hvis man har været i erhverslivet i nogle år, kan man godt blive lidt træt af at høre, at i dag går udviklingen hurtigere end nogensinde. Det er ikke forkert. Tværtimod. Men det er bestemt heller ikke nyt.
#entrepreneurship #leadership",[-6.7522173   5.876552   -0.98409706],[3.2729470e-06 9.9894971e-01 1.0471323e-03]
641,negative,negative,TRUE,"Når man skal udregne så tager man skatteindtægterne fra alt og alle der arbejder indenfor tobak, det eneste du fatter og glor på er moms og skat plus afgifter ALENE på tobak, men glemmer at de som arbejder med tobak også betaler, så forsæt bare dine løgne",[10.57908   -4.796809  -4.4519534],[9.9999952e-01 2.1005648e-07 2.9655502e-07]
642,negative,negative,TRUE,Kunne ikke være mere enig! Er så træt af de forbandede medarbejder ikke bare kan udføre deres skide arbejde. Det kraftedeme nogen små pivskider som DSB har ansat.,[10.530019  -5.0075026 -4.05327  ],[9.9999940e-01 1.7870634e-07 4.6404290e-07]
643,neutral,negative,MISS,"Det var nu mere uklarheden i R-udmelding jeg spørger til. Til dit spørgsmål: Enhedslisten vil have indflydelse på alle områder hvis vi skal acceptere en S-regering. Hverken de, vi eller R kan diktere 100%",[-3.5692422  8.823444  -6.3123565],[4.1488011e-06 9.9999559e-01 2.6705646e-07]
644,negative,negative,TRUE,"Vi har brug for en lang årrække, uden immigranter/flygtninge i Danmark. At nogle af dem er nemme er intigrere er godt, men mange lever i et paralelt samfund, og vil gøre det i generationer. Er et kæmpe problem.",[10.576939  -4.8161445 -4.2745795],[9.9999940e-01 2.0647548e-07 3.5486826e-07]
645,positive,positive,TRUE,Frygtede bare det værste da han blev skadet. Håber det ikke er slemt.,[ 2.0034459 -4.1757445  2.4615188],[0.3871323  0.00080218 0.61206555]
646,positive,positive,TRUE,"Hjerte ven er vi blevet kære René Setling
Tusind tak fordi du støtter mig og alt den hjælp 😍 sammen med din skønne kone Maybrit 😘
Det er utrolig dejligt,at mærke at der er nogen der tænker på en😘
Jeg skal nok komme over den f.b. kræft og komme på...",[-5.384778  -5.1346717  9.699599 ],[2.8114988e-07 3.6104217e-07 9.9999940e-01]
647,neutral,neutral,TRUE,Der er stillet mere end 300 borgerforslag det første år af ordningens levetid. 5 forslag har fået mere end 50.000 underskrifter. Tæt på 800.000 har støttet de forskellige forslag. Over 3 millioner har besøgt Succes? #dkpol,[-6.760686   7.6436286 -2.83508  ],[5.5497509e-07 9.9997127e-01 2.8128228e-05]
648,positive,positive,TRUE,"Vigtig og konkret aftale fra regeringen + aftalepartier i dag! Vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. Det er den ansvarlige løsning! #dkpol",[-5.1591835 -5.19057    9.644699 ],[3.7218183e-07 3.6068181e-07 9.9999928e-01]
649,neutral,positive,MISS,"det er ikke glemt i den danske folkeskole. En de eneste overlevende danskere fra Auschwitz er 90-årige Arlette Andersen hun har holdt mere end 400 foredrag for især unge
[LINK]",[-5.1317196  9.284175  -4.781963 ],[5.4860016e-07 9.9999857e-01 7.7831163e-07]
650,positive,positive,TRUE,"Rørt Hansen sender hilsen til kæreste og søn: 'Den vildeste start på 2019',",[-5.5588307 -4.876312   9.633561 ],[2.523641e-07 4.993927e-07 9.999993e-01]
651,neutral,neutral,TRUE,Ny ingeniøruddannelse på vej i #Biotekbyen Kalundborg💪,[-5.625558   8.73283   -4.2615666],[5.8107224e-07 9.9999714e-01 2.2730248e-06]
652,neutral,neutral,TRUE,"Dyreværnet satte i forrige uge fokus på de mange dyr, som bor på foreningens internater, når deres ejer bliver varetægtsfængslet eller tvangsindlagt. 

DF har fremsendt beslutningsforslag om...",[-4.32847   9.327407 -5.969771],[1.1730790e-06 9.9999857e-01 2.2725806e-07]
653,positive,positive,TRUE,Borgmester i #Guldborgsund John Brædder: “Det er fantastisk at være visionskommune - hvem vil ikke gerne være det?” 😀 Med visionskommunerne som partnere i #bevægdigforlivet skal vi nok få løbet Vision 25 50 75 i mål 🥅👍 #idrætstopmøde #idrætspol #kompoldk #dkpol,[-5.3502507 -5.1466756  9.732651 ],[2.8156524e-07 3.4513630e-07 9.9999940e-01]
654,neutral,negative,MISS,‘Team Mette’. Ved din chef det?😀,[-6.126728  8.704669 -4.051746],[3.6208013e-07 9.9999678e-01 2.8837540e-06]
655,negative,positive,MISS,"Mette F. har sendt et klart signal og kørt ministerbil i garage. Hans usympatiske ""revolverpolitik"" hjælper ikke. ødelagde alt for Thorning med deres krav om blå økonomisk politik. Det vil ikke ske for Mette. Kors hvor jeg forstår hende 😍
#dkpol #dkmedier",[10.608381  -4.8990874 -4.2435923],[9.9999940e-01 1.8415835e-07 3.5470688e-07]
656,negative,negative,TRUE,Men du og ved jo reelt ikke hvad depressionen skyldes og ikke skyldes. Det er min pointe. Vi er ikke hans psykolog.,[10.379806  -3.8099463 -5.500523 ],[9.9999917e-01 6.8781054e-07 1.2684120e-07]
657,neutral,positive,MISS,"RT @USER: Borgere i Europa, jeg henvender mig til jer, fordi vi står i en hastesituation.
[LINK]",[-7.2891197   5.4198194   0.10417147],[3.0091783e-06 9.9510705e-01 4.8900489e-03]
658,neutral,neutral,TRUE,Fra til med lidt krydderi fra - kom til tværpolitisk demostration i morgen støt #Bevar24syv #dkmedier #dkpol,[-5.6786523  8.94389   -4.4283967],[4.4617997e-07 9.9999797e-01 1.5577192e-06]
659,positive,negative,MISS,RT @USER: Enig! Straffesparket til Man. U var absolut håbløst!,[-5.2621565 -4.830112   9.128337 ],[5.6271375e-07 8.6680666e-07 9.9999857e-01]
660,neutral,neutral,TRUE,"Det er ikke sådan, at vælgerne enten hader eller elsker Europa, påpeger redaktør på Die Zeit #dkpol #Europaparlament 
[LINK]",[-1.7729148  7.659473  -6.7055254],[8.0081314e-05 9.9991930e-01 5.7719910e-07]
661,positive,neutral,MISS,"Her RT @USER: Livlig #dkpol debat som afslutning på generalforsamling. Bred enighed om, at vækst i #dkprovins også er en prioritet fremover.",[-7.328489    0.59978926  4.8881373 ],[4.8804882e-06 1.3541621e-02 9.8645347e-01]
662,negative,negative,TRUE,"Jeg er egentlig ligeglad med hvor mange de dukker op. Bortset fra jeg synes det er ærgerligt med tomme pladser, når vi vel reelt kunne fylde stadion alene. De tomme pladser sidste år var øv.
Mit egentlige spørgsmål går på, om det er realistisk vi får samme antal som sidste år.",[ 6.811605   -0.40134948 -6.2667513 ],[9.9926144e-01 7.3643227e-04 2.0884370e-06]
663,negative,negative,TRUE,"Som etnisk dansk af udseende, mellem 30 og 40 år gammel og 170-180 centimeter høj vil jeg gerne tage afstand fra det her, selvom min slags ikke behøver den slags. Fy for fanden! Så er det jeres tur, #dkpol",[ 9.194873  -3.5187097 -5.0443406],[9.9999642e-01 3.0099518e-06 6.5461569e-07]
664,negative,negative,TRUE,"Som f.eks., da jeg netop havde fået min nuværende bil for to år siden. Den kan parallelparkere sig selv. Men da jeg begejstret ville demonstrere det for min ven, lavede den en total #fail og ramte en kantsten så hårdt at et af bagdækkene døde og jeg måtte ringe efter autohjælp.",[ 9.13102   -4.8525434 -3.2357857],[9.9999487e-01 8.4530564e-07 4.2575775e-06]
665,negative,negative,TRUE,"Jeg husker tydeligt Pernille Vermund fra FT-valgkampen her i Nordsjælland i 2015. Hun snakkede rigtig meget om skattetryk og grundskyld som K-kandidat. Men ikke et ord om opgør med konventioner, grænsekontrol og problemerne med indvandring. #dkpol",[ 7.6444254 -1.0514684 -6.0968738],[9.9983168e-01 1.6724302e-04 1.0768538e-06]
666,neutral,neutral,TRUE,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol",[-5.416296   9.023423  -4.7154536],[5.3568431e-07 9.9999845e-01 1.0796454e-06]
667,neutral,neutral,TRUE,Jeg forstår ikke dit spørgsmål,[-3.1277382  4.106625  -2.0002294],[7.1924529e-04 9.9705976e-01 2.2209971e-03]
668,positive,negative,MISS,Det bedste ved at Radio 24syv lukker er at Frederik Cilius bliver arbejdsløs. Det fortjener han.,[ 2.791365  -6.673739   4.2523813],[1.8830916e-01 1.4595832e-05 8.1167620e-01]
669,positive,positive,TRUE,"Studerende fra CBS og KADK har i fællesskab lavet en fantastisk udstilling i Milano, som nu både er blevet kåret af Dezeen og Domus. #uddpol #kadkdk 
[LINK]",[-5.9368176 -4.57492    9.450836 ],[2.0759964e-07 8.1038382e-07 9.9999893e-01]
670,negative,negative,TRUE,"Nu er det vist dig, der taler sort. 
Mit seneste Tweet i denne tråd omhandlede ikke dig.
Desuden du startede dialogen.
Min holdning forbliver uændret.
Dine indlæg har ikke ændrer på dette.
Jeg ved virkelig ikke hvad du nu taler om.
Men fred være med det.
Tak.",[ 8.540204  -2.7694993 -5.4954667],[9.9998689e-01 1.2253279e-05 8.0237936e-07]
671,negative,negative,TRUE,Øh. Det tror jeg bliver svært. Populismen og overbuds politik er hvad det her er. Hvis man ikke kan fjerne folk der brænder romerlys under kampe. Hvordan vil man så gøre det andet!!,[10.602159  -4.2756157 -5.0397277],[9.9999952e-01 3.4567225e-07 1.6099602e-07]
672,negative,negative,TRUE,Den anden kandidat jeg overvejede at stemme på er også i Østjylland ... hele det der kredssystem var måske smart nok dengang valgkamp var noget der forgik fra ladet af en lastbil og i små forsamlingshuset ... med internettets komme er det sku lid fjollet.,[10.588547  -4.6274977 -4.595593 ],[9.9999952e-01 2.4646525e-07 2.5445553e-07]
673,neutral,neutral,TRUE,"I denne artikel vil vi gennemgå, hvad du bør have forberedt, inden en montør kommer for at installere din varmepumpe. Derudover kan du blive klogere på, hvor det mest optimale sted at placere varmepumpen er. Læs mere her 👉 [LINK]",[-5.344694  8.826855 -4.516892],[7.0044422e-07 9.9999774e-01 1.6028160e-06]
674,positive,positive,TRUE,Fundraising og projektstøtte... er det lige dig så er her en mulighed 😊,[-5.731588  -2.3527026  6.6517262],[4.1873554e-06 1.2284884e-04 9.9987292e-01]
675,neutral,negative,MISS,Tror i at McAfee er en seriøs kandidat til 2020 præsidentvalget i USA fra hans exil i Venezuela eller hvor han nu er docket? 😂 #dkpol #dktech,[-4.40587   9.626988 -5.757298],[8.046495e-07 9.999989e-01 2.082997e-07]
676,neutral,neutral,TRUE,Øverste chef stopper hos Vestforsyning (Dette er en plus-artikel),[-4.552306  9.295635 -5.462157],[9.6808810e-07 9.9999869e-01 3.8973732e-07]
677,negative,negative,TRUE,De siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,[10.598123 -4.181633 -5.044983],[9.9999952e-01 3.8127078e-07 1.6079977e-07]
678,negative,negative,TRUE,"Jeg er slet ikke ude i at undskylde for nogen eller sige, at tech-firma X ikke kan gøre mere, eller at det er synd for dem. Men det er en *vild* skala, de opererer på, når de forsøger at dæmme op for og fjerne det, vi mennesker smider ud på nettet for at snyde og svine hinanden.",[10.524603  -4.882643  -4.1049356],[9.9999928e-01 2.0357194e-07 4.4306947e-07]
679,neutral,negative,MISS,Advarsel: Flere bilister fik falske p-bøder i midtbyen,[-3.5425723  8.253996  -5.755564 ],[7.5302955e-06 9.9999166e-01 8.2361061e-07]
680,neutral,negative,MISS,"Hvis ikke jeg vidste bedre, ville jeg tro, han havde læst mine tweets.",[ 2.5634446  4.1117187 -7.109421 ],[1.7533375e-01 8.2465523e-01 1.1040615e-05]
681,neutral,neutral,TRUE,"Nicki Bille er blevet udskrevet fra hospitalet, bekræfter en kilde tæt på ham til B.T..

Læs mere her 👇

[LINK]",[-4.278349   9.200496  -5.3467784],[1.4002686e-06 9.9999809e-01 4.8105920e-07]
682,negative,negative,TRUE,Hvorfor bliver parallelsamfundet #dkmedier ved med at TRO de er troværdige? #DonsbachsForskning Mål nu og respektér respondenter ift jeres image. #dkpol,[10.286532  -4.6857953 -4.576031 ],[9.9999928e-01 3.1448516e-07 3.5097011e-07]
683,negative,negative,TRUE,"I bund og grund er det behandling på banen også noget pjat. Altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel",[ 8.930726  -3.8051062 -4.546113 ],[9.9999559e-01 2.9437197e-06 1.4030763e-06]
684,neutral,positive,MISS,"Erkender blankt, at jeg ikke havde set den 5 juni som valgdato- det var der så tydeligvis heller ikke mange andre der havde 😉#dkpol #FV19",[ 1.468609   3.6279128 -5.44584  ],[1.0345439e-01 8.9644283e-01 1.0276424e-04]
685,neutral,negative,MISS,"Helt enig. Vi må bare ikke tror at bedre lokaler medfører “bedre sammenhænge” mellem SH, Kom. og AP. Heller ikke selvom vi kalder lokalerne for “Sundhedshuse” - det er der intet belæg for.",[ 0.92884344  5.3489385  -6.6021466 ],[1.188994e-02 9.881037e-01 6.375470e-06]
686,neutral,negative,MISS,"Hører du, Løkke? Vi skal have indkaldt samtlige partiledere til omgående drøftelse for at lave en ambitiøs national handlingsplan for klimakrisen. Det ville Uffe have gjort, hvis han var statsminister + indkaldt interesseorganisationer, virksomheder &amp; Civilsamfundet #derforuffe",[-2.7774642  5.036645  -3.0425417],[4.0370648e-04 9.9928659e-01 3.0970198e-04]
687,negative,negative,TRUE,"Det er jo hvad man kan forvente af en socialist.. ingen evne til at gøre noget på eget initiativ. Jeg har fortalt dig hvor du kan finde det, men det rækker evner måske ikke til. Kildekritik.. den gælder jo også modsat, smarte!",[10.365153  -3.7612362 -5.4739776],[9.9999917e-01 7.3280199e-07 1.3217603e-07]
688,neutral,negative,MISS,Kim har åbenbart ikke fået memo om tonen...,[-0.4661788  7.1668096 -7.2389607],[4.8397703e-04 9.9951541e-01 5.5391479e-07]
689,negative,negative,TRUE,"Det her er så absurd at det næsten ikke er til at bære. Og det skete med helt åbne øjne, og med alle advarselslamper tændt. 
Deres politiske amatørisme har kostet danskerne dyrt. Og de er frække nok til at kalde sig ""økonomisk ansvarlige partier"". #dkpol",[10.657321 -4.774039 -4.40719 ],[9.9999952e-01 1.9872165e-07 2.8679136e-07]
690,neutral,positive,MISS,RT @USER: Det her er altså ret vildt,[-5.6097903e+00  3.9434602e+00 -5.4405434e-03],[6.962322e-05 9.810204e-01 1.891003e-02]
691,neutral,neutral,TRUE,"Hvad betyder udtrykket ""#Ørkenvandring""? 
Hvad vil det sige at være på en #Ørkenvandring, og skal det foregå i Sahara, eller er det bare noget, man siger? Herkan du læse mere om,... #Faste #Sprog #Udtryk #Ørken #Ørkenvandring",[-5.607139  9.548869 -4.882545],[2.6171526e-07 9.9999917e-01 5.4015243e-07]
692,negative,negative,TRUE,"Trump blev præsident. Hitler blev rigskansler. Selv Laura Lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. Som tænkende art har vi fejlet 😷",[10.626388 -4.69444  -4.460823],[9.9999952e-01 2.2194685e-07 2.8035444e-07]
693,negative,negative,TRUE,"Men det er jo problematisk, uansett om det er billedlig ment - det virker jo unektelig som barnet ikke har det så bra?
“She can see carbon dioxide with the naked eye. She sees how it flows out of chimneys and changes the atmosphere in a landfill.”",[ 9.476592 -4.207635 -4.08908 ],[9.9999750e-01 1.1402882e-06 1.2838151e-06]
694,negative,negative,TRUE,"Oveni Netflix, HBO, Viaplay, Amazon Prime, som man skal have, for at kunne se det man gerne vil. Er der noget at sige til, at piratkopiering blomstrer...",[10.611478  -4.572305  -4.6270347],[9.999995e-01 2.545463e-07 2.409895e-07]
695,neutral,negative,MISS,"
Hvis der er begået ulovlige handlinger skal de implicerede straffes.
Immunitet i det offentlige er gift for retssikkerheden i landet.
#dkpol",[-2.7773244  6.2367496 -4.3258953],[1.2166711e-04 9.9985242e-01 2.5860536e-05]
