,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
591,positive,positive,TRUE,Man står frit for at have sin egen mening på oplyst grundlag. Men forskellige meninger skaber debat og måske kunne man lære noget af andre? Det er demokrati!,[-3.8193357  1.1444501  2.4160993],[0.00152752 0.21864057 0.7798319 ]
592,neutral,positive,MISS,"HamletScenen præsenterer “Richard III” til sommer. Magtsyge, mord, sex og manipulationer fra verdens første seriemorder, lover instruktøren",[-0.6405504  1.5248365 -1.2136565],[0.09725975 0.84790796 0.05483228]
593,neutral,negative,MISS,"""Her vogter jeg""-skiltet får helt ny betydning...",[-1.3533603  3.3593087 -2.5860395],[0.00887781 0.9885343  0.00258797]
594,neutral,negative,MISS,Desværre har de indtil 15 dage før valget. Så en lille uge efter valgudskrivelsen er deadline. Mao. de når det,[-0.6627949  2.893355  -2.7874913],[0.0276644  0.96903056 0.00330504]
595,positive,positive,TRUE,Årh det er nørdet! 😍,[-2.9410295 -3.8750403  7.446286 ],[3.0819632e-05 1.2111331e-05 9.9995708e-01]
596,neutral,positive,MISS,"😅 Så vidt jeg husker, var det da en bjælke, man skulle tage ud af sit eget øje. Men kontaktlinse var selvfølgelig heller ikke opfundet på Kristi tid :)",[-1.9045535  3.1565077 -1.8984735],[0.00625923 0.9874434  0.00629741]
597,negative,negative,TRUE,"Torben Aakjær er vel mere eller mindre erklæret racist og homofob, så det overrasker desværre ikke så meget!",[ 5.5824795 -2.078111  -3.6889243],[9.9943525e-01 4.7076333e-04 9.4023184e-05]
598,neutral,neutral,TRUE,"Det er hvad det er. Copenhagen Games skal ses som 3 forskellige turneringer. Kval. B-turneringen og Main. Når man ikke vinder kampe i Main skal vi ikke forvente andet. Vi lå dog 71, og AGF 59 vist nok. Det er hvad det er. Det er derfor man ikke kan regne med listen over Top30 :)",[-0.5006128  2.719866  -2.7597961],[0.0382489  0.9577565  0.00399455]
599,neutral,neutral,TRUE,"Hvor mange af de største havvindmøller, GE12MW, skal der til for at have nok strøm til, at alle kan køre i Tesla? Forudsætninger: =&gt; 2 mio biler i Danmark =&gt; Hver bil kører i snit 20.000 km om året =&gt; Den Tesla, vi skal have, er Model 3 55kWh
Du vil blive overrasket over svaret.",[-1.2138592  3.3150983 -2.7685695],[0.01065267 0.987097   0.00225038]
600,positive,positive,TRUE,"Pst nu kan du vinde den løsgående kædesav fra mandagens Superliga-udsendelse ovre på Facebook
Det er Faisto, der står bag både Mediano Lab og leverer 'ammunition' til konkurrencen
[LINK]",[-3.5310493   0.99002075  2.1361291 ],[0.00261677 0.24056946 0.75681376]
601,positive,positive,TRUE,RT @USER: Hatten af for Ida! Godt politisk “hånd- og benarbejde”!!,[-2.7272415 -4.085476   7.749018 ],[2.8197008e-05 7.2498551e-06 9.9996459e-01]
602,neutral,neutral,TRUE,Oplagt at der skal afsøges muligheder i en S V K Regering. Ligesom i Tyskland og Sverige så må de ansvarlige og i 🇩🇰 gamle partier nu tage ansvar hen over midten og sikre samfundet mod de ekstreme kræfter som RP og #dkpol ping,[ 0.1312371  2.811272  -3.4736326],[0.06405005 0.93420845 0.00174158]
603,negative,negative,TRUE,Svær erkendelse: Jeg har nu brugt mindst 100 timer på at forsøge at gætte valgdatoen,[ 2.9213986 -0.5352969 -2.9220598],[0.9667135  0.03048414 0.00280231]
604,neutral,neutral,TRUE,995 sigtet for børneporno: Nu skal én sag afgøre alles fremtid,[-0.46421    3.18996   -3.2329738],[0.02519007 0.9732295  0.00158041]
605,neutral,neutral,TRUE,"To rumænere blev opdaget, da de ville stjæle en barberskraber.",[-0.34685344  2.5985162  -2.707815  ],[0.04972151 0.9455883  0.0046902 ]
606,neutral,negative,MISS,Voldsom kødannelse på motorvej efter bilbrand,[-1.910613  3.867352 -2.762363],[0.0030814  0.9956039  0.00131473]
607,negative,negative,TRUE,Demokrati...? Siger blot jeg ikke forstår du sidder hvor du gør.,[ 6.911653  -3.5287955 -3.49527  ],[9.9994051e-01 2.9224351e-05 3.0220721e-05]
608,positive,neutral,MISS,RT @USER: yoooo I made a remix 😭😭😭,[-3.1686559 -3.3186364  6.8355465],[4.5205757e-05 3.8909715e-05 9.9991584e-01]
609,negative,negative,TRUE,"Jeg er helt på linje med Mette her, det skaber – hos mig – voldsom apati mod kandidaten/partiet, at de ikke vil respektere mit valg!",[ 6.321644  -3.5102763 -2.9990826],[9.998567e-01 5.370181e-05 8.953601e-05]
610,negative,negative,TRUE,"ALT for en ministerbil....👎🏾👎🏾
Hold op hvor er det #ynkeligt",[ 7.330269  -4.483386  -2.9461799],[9.9995816e-01 7.4024706e-06 3.4433142e-05]
611,negative,negative,TRUE,"Hvem er det nu, der ikke bryder sig om menneskerettigheder og som DFs Krarup er så glad for? #dkpol ⁦@USER⁩",[ 7.326894  -4.368096  -3.1111703],[9.9996233e-01 8.3351606e-06 2.9294750e-05]
612,negative,negative,TRUE,"Det nye er ikke, at S skyder skylden på den ""borgerlige presse"" for at de har tabt et folketingsvalg. Det gør de altid. Det nye er, at S beklager sig allerede før, at folketingsvalget er udskrevet. #dkpol",[ 7.315444 -3.788779 -3.830905],[9.9997056e-01 1.5048192e-05 1.4427443e-05]
613,negative,negative,TRUE,Korrekt - så skal dem i slagelse tjene penge på dem i Roskilde. Ikke optimalt i mine øjne,[ 6.153874  -2.2957745 -4.1456475],[9.9975246e-01 2.1392277e-04 3.3640867e-05]
614,positive,positive,TRUE,"Det er det, men det er bare det der genpres om ikke det ender med man så varmer bolden, fordi der skal jo maks gå fem afleveringer så skal der skydes :D",[-3.7105315  -0.09127274  3.6092527 ],[6.4591639e-04 2.4099076e-02 9.7525501e-01]
615,neutral,neutral,TRUE,Hvilken ? Du skriver ikke under noget opslag/Tweet 🙂,[-1.6699953  3.7653866 -2.5955553],[0.00433319 0.99394953 0.00171729]
616,neutral,neutral,TRUE,"Rigspolitiet og Rigsadvokaten har lige udgivet det første overblik over klager over politiets dispositioner, og... der er klager over lidt af hvert, kan man sige #dkkrim #politidk",[-1.8908083  3.6931233 -2.3997083],[0.00373529 0.99401927 0.00224549]
617,negative,neutral,MISS,"Selv hvis du har ret, Anders, ville det være fedt, hvis du rent faktisk gad levere belæg for påstandene og ikke bare slynge tomme postulater ud. Fortæl da hvorfor det er manipulerende. Det der bliver ingen klogere af.",[ 6.720895  -3.2720063 -3.7189689],[9.9992502e-01 4.5719953e-05 2.9241017e-05]
618,positive,negative,MISS,Din bio siger du er lektor. Det synes jeg er imponerende. Og skræmmende. For du er da ret rablende.,[ 1.441695  -3.7086842  2.5936956],[0.23979005 0.00139011 0.7588199 ]
619,negative,negative,TRUE,"Det kræver idealister, og de er der ikke. Det kommer altid til at handle om dem selv, deres egne fantastiske pensionsordninger og øvrig frøns. Flere vinkler, men ikke fra rød side tak. V har jeg engang stemt på. Uha de har tabt mig. Nu sætter jeg lid til NB og DF som må gå sammen",[ 7.51319   -4.0859213 -3.8262198],[9.9997890e-01 9.1740412e-06 1.1894542e-05]
620,positive,positive,TRUE,"Spændende initiativ fra fra University of Oxford, hvor platforme scores pba. worker conditions. #dkpol #dkøko
[LINK]",[-3.8579638 -2.2196198  6.5314674],[3.0750016e-05 1.5825921e-04 9.9981099e-01]
621,neutral,neutral,TRUE,"Tyr: Det er en belønnende søndag for familieaffærer, indkøb og",[-2.8968797   2.6552122   0.03663988],[0.0036027  0.9286895  0.06770786]
622,positive,positive,TRUE,Molinari og Finau begge i vandet 😳 sikke en gyser det bliver! #TheMasters,[-3.4927955 -3.7186143  7.7786627],[1.2730873e-05 1.0157481e-05 9.9997711e-01]
623,positive,positive,TRUE,"Et år med foto-udfordring?

52 Week Photography Challenge by Dogwood Photography

Jeg er fristet. Har nok ikke for alvor brug for flere små projekter, men det kunne være sjovt!

#tweet

Fra min blog:",[-4.4666004 -2.230467   7.1086173],[9.395164e-06 8.791133e-05 9.999027e-01]
624,negative,negative,TRUE,"Så prøv at optælle, hvor mange der er døde i kampe for demokratiet. Fordi soldater går i krig for demokratiet betyder det jo ikke, at jeg som demokrat også vil gøre det. På samme måde muslimer. Ikke alle muslimer ser det som en politisk sag at begå mord, fordi en lille gruppe gør",[ 6.2733116 -2.4670079 -4.0635166],[9.9980766e-01 1.5997201e-04 3.2410746e-05]
625,neutral,negative,MISS,Lidt ærgerligt at speakers ikke dækker hele skærmen når det er foldet sammen. Kunne være dejligt hvis sammenfoldet repræsenterede et heltstøbt produkt,[-1.3727298  3.3737354 -2.5610561],[0.00858508 0.9887988  0.00261614]
626,negative,negative,TRUE,"Det citat har jeg såmænd heller aldrig tillagt Voltaire. Det er bare noget, du tror 😊🇩🇰 Hvis du, Line, som påstået har læst Voltaire, så har du i øvrigt ikke forstået ret meget. Og jo, til din orientering i dit #multikulti-univers: Jeg har læst Voltaire. På originalsproget.",[ 5.848078  -3.005424  -2.8065236],[9.9968290e-01 1.4283512e-04 1.7426764e-04]
627,negative,negative,TRUE,"I dag glemte jeg mit dankort i en butik. En medarbejder løb efter mig og gav det til mig. Med den slags held i sprøjten, så ved man bare, at resten af ugen bliver uheld på uheld på uheld. Godt det snart er mandag igen.",[ 4.5965314 -2.785718  -1.6197865],[9.9738806e-01 6.2057457e-04 1.9913681e-03]
628,negative,negative,TRUE,"Er det ikke lidt skræmmende, at drengen mener, at det er lettere at slå igennem i Englands næstbedste række end i @USER, som ligger og roder rundt i midten af en @USER?",[ 6.7077055 -3.1394832 -3.8661797],[9.9992144e-01 5.2891526e-05 2.5573256e-05]
629,positive,positive,TRUE,"Nyt Nikon Z6 Må sige jeg er voldsomt imponeret over det jeg lige har fået den prøvet indtil videre 😊👍 Så skal jeg bare ha fundet noget andet end blomster, høns og katte at teste på 😊👍📸",[-3.4079225 -3.986497   8.102706 ],[1.0022838e-05 5.6197773e-06 9.9998438e-01]
630,positive,positive,TRUE,"Det har været en kæmpe fornøjelse, morten! Du er dygtig og utrolig behagelig at arbejde sammen med. God vind fremover - det kommer til at gå godt!",[-2.922959 -4.216461  8.007955],[1.7895940e-05 4.9090086e-06 9.9997723e-01]
631,neutral,negative,MISS,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",[-0.81809795  3.3290296  -3.2038462 ],[0.01554144 0.9830284  0.00143013]
632,neutral,neutral,TRUE,SE-slider om tæt pulje: Vi tænker offensivt #sønderjyske #sldk,[-3.3942118  3.347587  -0.5322199],[0.0011553  0.97863126 0.02021344]
633,negative,negative,TRUE,"Vi kan stadig få et miljøvalg. Jeg mener, det der 👇🏻 kan voksne mennesker ikke forventes at beskæftige sig med i valgkampen 🙄 #dkpol #stramkurs",[ 6.463333  -2.929699  -3.7170095],[9.9987876e-01 8.3292398e-05 3.7903621e-05]
634,negative,negative,TRUE,"Hay Mamita! Con todo respeto pero estás repitiendo lo mismo y lo mismo como LORO lo de tu campaña y sabes que no es verdad. Llegas con las manos sucias.

Esperemos que devuelvas la legitimidad a la Capital y la saques del Letargo que trae. Empiezas mal.",[ 7.230711  -4.3167915 -3.263031 ],[9.999627e-01 9.659779e-06 2.770828e-05]
635,positive,positive,TRUE,Det kommer. Det er jeg slet ikke bekymret for. Han er voldsom et opspillet. Måske den bedste i ligaen?,[-3.651473  -3.0457568  7.1561313],[2.0243815e-05 3.7098074e-05 9.9994266e-01]
636,neutral,neutral,TRUE,"Det er gået op for de fleste, at vejret også i Danmark har ændret sig. Vejret opfører sig ikke, som det gjorde engang.... Kom til foredrag med Jesper Theilgaard....",[-1.0665185  3.337375  -2.921332 ],[0.01205907 0.9860539  0.00188703]
637,positive,positive,TRUE,at få elever til at vælge en håndværkeruddannelse kræver at de ser håndværksfagene som en attraktiv vej ind i et spændende arbejdsliv. Heldigvis er det ikke længere lavstatus at være håndværker......,[-3.5482376 -2.209484   5.9372773],[7.5916214e-05 2.8956623e-04 9.9963450e-01]
638,neutral,negative,MISS,Fortællingen om Trump og de tolv trodsige republikanere,[-1.6407361  3.7724404 -2.4825015],[0.00442921 0.993662   0.00190876]
639,neutral,neutral,TRUE,"Den tidligere formand for det tyske fodboldforbund, #DFB, Grindel, træder også tilbage fra #FIFA og #UEFA.",[-1.2511953  3.584433  -2.9426682],[0.0078677  0.9906826  0.00144961]
640,positive,negative,MISS,"Hvis man har været i erhverslivet i nogle år, kan man godt blive lidt træt af at høre, at i dag går udviklingen hurtigere end nogensinde. Det er ikke forkert. Tværtimod. Men det er bestemt heller ikke nyt.
#entrepreneurship #leadership",[-2.8634913  1.2492578  1.4494165],[0.00731145 0.44683564 0.54585296]
641,negative,negative,TRUE,"Når man skal udregne så tager man skatteindtægterne fra alt og alle der arbejder indenfor tobak, det eneste du fatter og glor på er moms og skat plus afgifter ALENE på tobak, men glemmer at de som arbejder med tobak også betaler, så forsæt bare dine løgne",[ 7.2905216 -3.6447763 -3.9521322],[9.9996912e-01 1.7817511e-05 1.3102799e-05]
642,negative,negative,TRUE,Kunne ikke være mere enig! Er så træt af de forbandede medarbejder ikke bare kan udføre deres skide arbejde. Det kraftedeme nogen små pivskider som DSB har ansat.,[ 7.439405  -4.5599985 -3.0427437],[9.9996579e-01 6.1476712e-06 2.8031454e-05]
643,neutral,negative,MISS,"Det var nu mere uklarheden i R-udmelding jeg spørger til. Til dit spørgsmål: Enhedslisten vil have indflydelse på alle områder hvis vi skal acceptere en S-regering. Hverken de, vi eller R kan diktere 100%",[ 0.64977396  2.7732384  -3.962793  ],[0.10672385 0.8922168  0.00105937]
644,negative,negative,TRUE,"Vi har brug for en lang årrække, uden immigranter/flygtninge i Danmark. At nogle af dem er nemme er intigrere er godt, men mange lever i et paralelt samfund, og vil gøre det i generationer. Er et kæmpe problem.",[ 7.2252555 -3.3674128 -4.1208334],[9.9996305e-01 2.5098425e-05 1.1815181e-05]
645,neutral,positive,MISS,Frygtede bare det værste da han blev skadet. Håber det ikke er slemt.,[-1.3622334  1.6329358 -0.9312762],[0.04439024 0.8873051  0.0683046 ]
646,positive,positive,TRUE,"Hjerte ven er vi blevet kære René Setling
Tusind tak fordi du støtter mig og alt den hjælp 😍 sammen med din skønne kone Maybrit 😘
Det er utrolig dejligt,at mærke at der er nogen der tænker på en😘
Jeg skal nok komme over den f.b. kræft og komme på...",[-2.7564719 -4.431948   7.8602057],[2.4503213e-05 4.5874635e-06 9.9997091e-01]
647,neutral,neutral,TRUE,Der er stillet mere end 300 borgerforslag det første år af ordningens levetid. 5 forslag har fået mere end 50.000 underskrifter. Tæt på 800.000 har støttet de forskellige forslag. Over 3 millioner har besøgt Succes? #dkpol,[-3.2385533  2.5071795  0.4149889],[0.00283717 0.88761634 0.10954649]
648,positive,positive,TRUE,"Vigtig og konkret aftale fra regeringen + aftalepartier i dag! Vi laver en seniorpension, som giver nedslidte uanset branche ret til en tidlig pension på 18.900 om måneden. Det er den ansvarlige løsning! #dkpol",[-2.8515506 -3.2045588  6.6148434],[7.7399804e-05 5.4378888e-05 9.9986815e-01]
649,neutral,positive,MISS,"det er ikke glemt i den danske folkeskole. En de eneste overlevende danskere fra Auschwitz er 90-årige Arlette Andersen hun har holdt mere end 400 foredrag for især unge
[LINK]",[-2.8942876  3.2528896 -0.8823473],[0.0021014  0.9821847  0.01571385]
650,positive,positive,TRUE,"Rørt Hansen sender hilsen til kæreste og søn: 'Den vildeste start på 2019',",[-4.1872725 -2.287208   7.0451236],[1.3236956e-05 8.8506604e-05 9.9989820e-01]
651,positive,neutral,MISS,Ny ingeniøruddannelse på vej i #Biotekbyen Kalundborg💪,[-3.0640137 -3.7640374  7.2892838],[3.1885957e-05 1.5833723e-05 9.9995232e-01]
652,neutral,neutral,TRUE,"Dyreværnet satte i forrige uge fokus på de mange dyr, som bor på foreningens internater, når deres ejer bliver varetægtsfængslet eller tvangsindlagt. 

DF har fremsendt beslutningsforslag om...",[-1.3505356  3.9578383 -3.2620618],[4.9220035e-03 9.9435037e-01 7.2774070e-04]
653,positive,positive,TRUE,Borgmester i #Guldborgsund John Brædder: “Det er fantastisk at være visionskommune - hvem vil ikke gerne være det?” 😀 Med visionskommunerne som partnere i #bevægdigforlivet skal vi nok få løbet Vision 25 50 75 i mål 🥅👍 #idrætstopmøde #idrætspol #kompoldk #dkpol,[-3.4476402 -4.006885   8.14733  ],[9.212170e-06 5.266054e-06 9.999856e-01]
654,positive,negative,MISS,‘Team Mette’. Ved din chef det?😀,[-3.1699965 -1.6946226  5.071999 ],[2.6298602e-04 1.1499515e-03 9.9858713e-01]
655,negative,positive,MISS,"Mette F. har sendt et klart signal og kørt ministerbil i garage. Hans usympatiske ""revolverpolitik"" hjælper ikke. ødelagde alt for Thorning med deres krav om blå økonomisk politik. Det vil ikke ske for Mette. Kors hvor jeg forstår hende 😍
#dkpol #dkmedier",[ 7.5780516 -4.4106154 -3.492991 ],[9.9997830e-01 6.2141094e-06 1.5555990e-05]
656,neutral,negative,MISS,Men du og ved jo reelt ikke hvad depressionen skyldes og ikke skyldes. Det er min pointe. Vi er ikke hans psykolog.,[ 0.3461162  2.5705574 -3.5957594],[0.09739257 0.9007169  0.00189056]
657,neutral,positive,MISS,"RT @USER: Borgere i Europa, jeg henvender mig til jer, fordi vi står i en hastesituation.
[LINK]",[-2.0127692  4.067607  -2.7502744],[0.00227961 0.99663013 0.00109035]
658,positive,neutral,MISS,Fra til med lidt krydderi fra - kom til tværpolitisk demostration i morgen støt #Bevar24syv #dkmedier #dkpol,[-3.7405539 -2.399337   6.5147123],[3.5165827e-05 1.3446338e-04 9.9983037e-01]
659,negative,negative,TRUE,RT @USER: Enig! Straffesparket til Man. U var absolut håbløst!,[ 5.4782906 -2.595836  -2.8000822],[9.994349e-01 3.113193e-04 2.538066e-04]
660,neutral,neutral,TRUE,"Det er ikke sådan, at vælgerne enten hader eller elsker Europa, påpeger redaktør på Die Zeit #dkpol #Europaparlament 
[LINK]",[-0.03938827  3.1069248  -3.7394445 ],[0.0411948  0.9577867  0.00101842]
661,positive,neutral,MISS,"Her RT @USER: Livlig #dkpol debat som afslutning på generalforsamling. Bred enighed om, at vækst i #dkprovins også er en prioritet fremover.",[-3.6461415 -2.3342578  6.312171 ],[4.7321966e-05 1.7571416e-04 9.9977702e-01]
662,neutral,negative,MISS,"Jeg er egentlig ligeglad med hvor mange de dukker op. Bortset fra jeg synes det er ærgerligt med tomme pladser, når vi vel reelt kunne fylde stadion alene. De tomme pladser sidste år var øv.
Mit egentlige spørgsmål går på, om det er realistisk vi får samme antal som sidste år.",[-0.32721558  2.8597848  -3.1255624 ],[0.03956229 0.95802796 0.00240977]
663,negative,negative,TRUE,"Som etnisk dansk af udseende, mellem 30 og 40 år gammel og 170-180 centimeter høj vil jeg gerne tage afstand fra det her, selvom min slags ikke behøver den slags. Fy for fanden! Så er det jeres tur, #dkpol",[ 4.1764984 -2.0418978 -1.9517608],[0.99584454 0.00198416 0.00217131]
664,negative,negative,TRUE,"Som f.eks., da jeg netop havde fået min nuværende bil for to år siden. Den kan parallelparkere sig selv. Men da jeg begejstret ville demonstrere det for min ven, lavede den en total #fail og ramte en kantsten så hårdt at et af bagdækkene døde og jeg måtte ringe efter autohjælp.",[ 2.4164226 -0.5419362 -2.234662 ],[0.94210273 0.04889893 0.00899824]
665,negative,negative,TRUE,"Jeg husker tydeligt Pernille Vermund fra FT-valgkampen her i Nordsjælland i 2015. Hun snakkede rigtig meget om skattetryk og grundskyld som K-kandidat. Men ikke et ord om opgør med konventioner, grænsekontrol og problemerne med indvandring. #dkpol",[ 5.206324 -1.340805 -4.127807],[9.9847978e-01 1.4320469e-03 8.8222136e-05]
666,neutral,neutral,TRUE,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol",[-1.0990415  3.6174886 -3.0315268],[0.00885548 0.9898623  0.00128217]
667,negative,neutral,MISS,Jeg forstår ikke dit spørgsmål,[ 1.8749824  0.9106562 -3.2634437],[0.720925   0.27484545 0.00422961]
668,negative,negative,TRUE,Det bedste ved at Radio 24syv lukker er at Frederik Cilius bliver arbejdsløs. Det fortjener han.,[ 7.232696  -4.234448  -3.2462277],[9.9996138e-01 1.0468051e-05 2.8121885e-05]
669,positive,positive,TRUE,"Studerende fra CBS og KADK har i fællesskab lavet en fantastisk udstilling i Milano, som nu både er blevet kåret af Dezeen og Domus. #uddpol #kadkdk 
[LINK]",[-3.5269322 -3.8259294  8.003919 ],[9.8221708e-06 7.2837452e-06 9.9998295e-01]
670,negative,negative,TRUE,"Nu er det vist dig, der taler sort. 
Mit seneste Tweet i denne tråd omhandlede ikke dig.
Desuden du startede dialogen.
Min holdning forbliver uændret.
Dine indlæg har ikke ændrer på dette.
Jeg ved virkelig ikke hvad du nu taler om.
Men fred være med det.
Tak.",[ 7.302684  -3.7653997 -3.857584 ],[9.9997020e-01 1.5601967e-05 1.4228015e-05]
671,negative,negative,TRUE,Øh. Det tror jeg bliver svært. Populismen og overbuds politik er hvad det her er. Hvis man ikke kan fjerne folk der brænder romerlys under kampe. Hvordan vil man så gøre det andet!!,[ 7.5508447 -3.9247394 -4.0102153],[9.9998009e-01 1.0380267e-05 9.5298656e-06]
672,negative,negative,TRUE,Den anden kandidat jeg overvejede at stemme på er også i Østjylland ... hele det der kredssystem var måske smart nok dengang valgkamp var noget der forgik fra ladet af en lastbil og i små forsamlingshuset ... med internettets komme er det sku lid fjollet.,[ 7.4601817 -3.944956  -3.921957 ],[9.9997747e-01 1.1137859e-05 1.1396985e-05]
673,neutral,neutral,TRUE,"I denne artikel vil vi gennemgå, hvad du bør have forberedt, inden en montør kommer for at installere din varmepumpe. Derudover kan du blive klogere på, hvor det mest optimale sted at placere varmepumpen er. Læs mere her 👉 [LINK]",[-1.6789984  3.5523949 -2.4809856],[0.00530499 0.992316   0.00237895]
674,positive,positive,TRUE,Fundraising og projektstøtte... er det lige dig så er her en mulighed 😊,[-3.7547765 -2.5309114  6.66709  ],[2.9770355e-05 1.0122824e-04 9.9986899e-01]
675,positive,negative,MISS,Tror i at McAfee er en seriøs kandidat til 2020 præsidentvalget i USA fra hans exil i Venezuela eller hvor han nu er docket? 😂 #dkpol #dktech,[-3.9238164 -1.1919049  5.378766 ],[9.1052556e-05 1.3987700e-03 9.9851018e-01]
676,neutral,neutral,TRUE,Øverste chef stopper hos Vestforsyning (Dette er en plus-artikel),[-1.2881855  3.7899032 -3.1884134],[6.187483e-03 9.928873e-01 9.252428e-04]
677,neutral,negative,MISS,De siger lynet aldrig slår ned det samme sted to gange.. 🙄 hvad siger det om den profesionelle splidskaber? #dkpol,[ 0.5745196  1.6722629 -2.6868489],[0.24778663 0.7427142  0.00949912]
678,negative,negative,TRUE,"Jeg er slet ikke ude i at undskylde for nogen eller sige, at tech-firma X ikke kan gøre mere, eller at det er synd for dem. Men det er en *vild* skala, de opererer på, når de forsøger at dæmme op for og fjerne det, vi mennesker smider ud på nettet for at snyde og svine hinanden.",[ 7.371334  -3.8896646 -3.7377605],[9.9997211e-01 1.2864658e-05 1.4975089e-05]
679,negative,negative,TRUE,Advarsel: Flere bilister fik falske p-bøder i midtbyen,[ 3.5224056  -0.52740437 -3.3172169 ],[0.9818397  0.01710923 0.00105107]
680,negative,negative,TRUE,"Hvis ikke jeg vidste bedre, ville jeg tro, han havde læst mine tweets.",[ 2.9221213  0.5827699 -3.8206065],[0.91110396 0.08782143 0.00107458]
681,neutral,neutral,TRUE,"Nicki Bille er blevet udskrevet fra hospitalet, bekræfter en kilde tæt på ham til B.T..

Læs mere her 👇

[LINK]",[-1.5661452  3.6132393 -2.583208 ],[0.00558862 0.9923902  0.00202115]
682,negative,negative,TRUE,Hvorfor bliver parallelsamfundet #dkmedier ved med at TRO de er troværdige? #DonsbachsForskning Mål nu og respektér respondenter ift jeres image. #dkpol,[ 7.3768854 -3.966816  -3.7211955],[9.9997306e-01 1.1843536e-05 1.5140949e-05]
683,negative,negative,TRUE,"I bund og grund er det behandling på banen også noget pjat. Altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel",[ 6.347296  -2.5392692 -4.1279054],[9.9983346e-01 1.3821063e-04 2.8223147e-05]
684,positive,positive,TRUE,"Erkender blankt, at jeg ikke havde set den 5 juni som valgdato- det var der så tydeligvis heller ikke mange andre der havde 😉#dkpol #FV19",[-3.2204406   0.81468695  1.901761  ],[0.00443943 0.25105017 0.7445104 ]
685,negative,negative,TRUE,"Helt enig. Vi må bare ikke tror at bedre lokaler medfører “bedre sammenhænge” mellem SH, Kom. og AP. Heller ikke selvom vi kalder lokalerne for “Sundhedshuse” - det er der intet belæg for.",[ 4.987987  -1.2399083 -3.9620519],[9.9790108e-01 1.9694590e-03 1.2945982e-04]
686,neutral,negative,MISS,"Hører du, Løkke? Vi skal have indkaldt samtlige partiledere til omgående drøftelse for at lave en ambitiøs national handlingsplan for klimakrisen. Det ville Uffe have gjort, hvis han var statsminister + indkaldt interesseorganisationer, virksomheder &amp; Civilsamfundet #derforuffe",[-0.3728906  2.7187057 -2.8569002],[0.04329831 0.9530903  0.00361143]
687,negative,negative,TRUE,"Det er jo hvad man kan forvente af en socialist.. ingen evne til at gøre noget på eget initiativ. Jeg har fortalt dig hvor du kan finde det, men det rækker evner måske ikke til. Kildekritik.. den gælder jo også modsat, smarte!",[ 6.659669  -2.9457722 -4.0170317],[9.999095e-01 6.735512e-05 2.307430e-05]
688,neutral,negative,MISS,Kim har åbenbart ikke fået memo om tonen...,[ 0.20357205  2.8844066  -3.7481966 ],[0.06403486 0.9347342  0.00123079]
689,negative,negative,TRUE,"Det her er så absurd at det næsten ikke er til at bære. Og det skete med helt åbne øjne, og med alle advarselslamper tændt. 
Deres politiske amatørisme har kostet danskerne dyrt. Og de er frække nok til at kalde sig ""økonomisk ansvarlige partier"". #dkpol",[ 7.620244  -4.4339213 -3.471376 ],[9.9997890e-01 5.8201413e-06 1.5239183e-05]
690,neutral,positive,MISS,RT @USER: Det her er altså ret vildt,[-2.3079762   1.7850887   0.00358958],[0.01408183 0.8438295  0.1420887 ]
691,neutral,neutral,TRUE,"Hvad betyder udtrykket ""#Ørkenvandring""? 
Hvad vil det sige at være på en #Ørkenvandring, og skal det foregå i Sahara, eller er det bare noget, man siger? Herkan du læse mere om,... #Faste #Sprog #Udtryk #Ørken #Ørkenvandring",[-2.5634475  3.8599994 -2.0226793],[0.00161593 0.995609   0.00277507]
692,negative,negative,TRUE,"Trump blev præsident. Hitler blev rigskansler. Selv Laura Lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. Som tænkende art har vi fejlet 😷",[ 7.1799555 -3.8060205 -3.6615772],[9.9996352e-01 1.6936952e-05 1.9568897e-05]
693,negative,negative,TRUE,"Men det er jo problematisk, uansett om det er billedlig ment - det virker jo unektelig som barnet ikke har det så bra?
“She can see carbon dioxide with the naked eye. She sees how it flows out of chimneys and changes the atmosphere in a landfill.”",[ 7.158403 -3.619097 -3.830962],[9.9996221e-01 2.0862904e-05 1.6879638e-05]
694,negative,negative,TRUE,"Oveni Netflix, HBO, Viaplay, Amazon Prime, som man skal have, for at kunne se det man gerne vil. Er der noget at sige til, at piratkopiering blomstrer...",[ 6.758193  -2.9047754 -4.043878 ],[9.9991608e-01 6.3590116e-05 2.0355599e-05]
695,negative,negative,TRUE,"
Hvis der er begået ulovlige handlinger skal de implicerede straffes.
Immunitet i det offentlige er gift for retssikkerheden i landet.
#dkpol",[ 6.8576307 -3.4267893 -3.6374733],[9.9993813e-01 3.4159086e-05 2.7669892e-05]
